"WHM Name","WH Name","WH ID","Address","District","State","Capacity(in MT)","Registration Date","Registration Valid Upto","Contact No.","Status","Remarks"
"StarAgriWarehousing CollateralManagementLimited","PARTH AGRO INDUSTRIAL PARK","6536312","GODOWN NO. - 9, 11 , OLD SURVEY NO. - 504, PAIKI-2, R.S.N. 559,, AT-BRAHMANVADA, TALUKA- UNJHA, DIST.- MEHSANA","Mahesana","GUJARAT","1522","07-Oct-2021","06-Oct-2026","9314058569","Inactive","EFFECTIVE CONTROL EXPIRED"
"StarAgriWarehousing CollateralManagementLimited","Staragri Warehousing & Collateral Management Ltd. C/o Kantaben Ranchodbhai Patel,","1010453","R.S.N. 630, at Jetlvasna,,","Mahesana","GUJARAT","7187","07-Jul-2022","05-Sep-2027","9314058569","Inactive","EFFECTIVE CONTROL EXPIRED"
"StarAgriWarehousing CollateralManagementLimited","Vasant Govindbhai Bhalodi","3511641","Godown No. - 1, S R No. - 261, paiky 1 & 262/2, Plot No - 5,, Village - Anida, Tehsil - Gondal","Rajkot","GUJARAT","2560","16-Mar-2021","15-Mar-2026","9314058569","Active",""
"StarAgriWarehousing CollateralManagementLimited","Omkar Agritech Warehouse","6535058","Godown No. - 2, 3, R Survey No. - 224/A/12, Paiki-1, Opp.-Shivdham Temple, At & Post – Rasana, Taluka- Deesa, Dist.- Banaskantha","Banas Kantha","GUJARAT","3738","29-Sep-2021","28-Sep-2026","9314058569","Active",""
"StarAgriWarehousing CollateralManagementLimited","CHIRAG CHANDUBHAI PATEL","6867691","Re Survey No. - 875, Paiki Cold Survey No. - 132, Paiki 135,134 Paiki, 172 Paikini, Village - Nandasan, Taluka - Kadi, Dist. - Mehsana","Mahesana","GUJARAT","7415","21-Feb-2024","20-Nov-2028","9314058569","Active",""
"STEINWEG-SHARAF INDIA PRIVATE LIMITED","STEINWEG SHARAF INDIA PVT LTD C/O BHAVNABEN WAREHOUSE CHAMBER NO 40,41,42,43,(B)","6651061","SHIVKANT INDUSTRIAL PARK, SURVEY NO 47 P1P1P1, PLOT NO 40/41/42/43 (B)/, GUNDALA ROAD, ANIDA BHALODI, GONDAL","Rajkot","GUJARAT","2446","14-Nov-2022","13-Nov-2025","9586602511","Active",""
"STEINWEG-SHARAF INDIA PRIVATE LIMITED","Steinweg Sharaf India Pvt Ltd C/O LALCHETA Warehouse Godown No 3","6668438","R Survey no 11, Plot no 20, Godown No 3, Vraj -2","Rajkot","GUJARAT","1610","28-Dec-2022","27-Dec-2025","9586602511","Active",""
"STEINWEG-SHARAF INDIA PRIVATE LIMITED","Steinweg Sharaf India Pvt Ltd C/O Mansiben J Patel Warehouse Chamber No. 4","6539191","S. No. 224/2 Plot No.4 Village Rangpurda Ta Kadi Dist Mehsana Ind Estate Gujarat,","Mahesana","GUJARAT","2306","27-Oct-2021","26-Oct-2026","9907489205","Active",""
"STEINWEG-SHARAF INDIA PRIVATE LIMITED","STEINWEG SHARAF INDIA PVT LTD C/O Somnath Warehouse Chamber no 4","6832950","SURVEY NO 22 PLOT NO 24 GODOWN NO 4,, SOMNATH INDUSTRIAL AT JAMVADI, GONDAL, RAJKOT 360311, GUJARAT","Rajkot","GUJARAT","1459","09-Jan-2024","08-Jan-2027","7201878086","Active",""
"STEINWEG-SHARAF INDIA PRIVATE LIMITED","Steinweg Sharaf India Pvt Ltd C/O Somnath Warehouse Godown no 1 & 1A","7110695","Survey No 22, Plot No 19 & 20,, At Jamvadi Tah. Gondal, District rajkot,","Rajkot","GUJARAT","3672","09-Jul-2025","08-Jan-2030","9584847450","Active",""
"STEINWEG-SHARAF INDIA PRIVATE LIMITED","BHAVNABEN WAREHOUSE CHAMBER NO 36/37/38/39 A & 16/17/18/19 E","6587703","SHIVKANT INDUSTRIAL PARK, SURVEY NO 47 P1P1P1, PLOT NO 36/37/38/39 (A) & 16/17/18/19 (E) GUNDALA ROAD, AT. ANIDA BHALODI, TA. GONDAL","Rajkot","GUJARAT","4877","31-May-2022","30-May-2027","7201878086","Active",""
"STEINWEG-SHARAF INDIA PRIVATE LIMITED","Steinweg Sharaf India Pvt Ltd C/O Bhavnaben WH CH no 44-45 C","7121312","Shivkant Industrial Park, Gunala, Anida Bhalodi road, At Anida Bhalodi","Rajkot","GUJARAT","1505","31-Jul-2025","30-Jul-2030","9584847450","Active",""
"STEINWEG-SHARAF INDIA PRIVATE LIMITED","STEINWEG SHARAF INDIA PVT LTD C/O BHAVNABEN WAREHOUSE Chamber no- 10/11","6813067","SHIVKANT INDUSTRIAL PARK SURVEY NO. 47 P1P1P1, PLOT NO. 10/11,, GUNDALA ANIDA ROAD, AT : ANIDA, TAL : GONDAL","Rajkot","GUJARAT","1367","11-Dec-2023","10-Jun-2026","7201878086","Active",""
"STEINWEG-SHARAF INDIA PRIVATE LIMITED","Steinweg Sharaf India Pvt Ltd C/O Safe Warehouse Chamber No. 1","6539019","S. No. 251, Plot No. 1, Sub Plot No 1B, Village Jiyana Wankaner Road Dist. Rajkot, Gujarat,","Rajkot","GUJARAT","2981","27-Oct-2021","26-Oct-2026","9907489205","Active",""
"SUNSTAR AGRI COLD","SUNSTAR AGRI COLD","9751650","Giriraj Industries Estate, Nr. Royal Farmhouse, Survey no. 714 P-4 P-1, Gondal Jetpur National Highway 27 At Gondal","Rajkot","GUJARAT","5000","07-Apr-2025","16-Jun-2030","9998096008","Active",""
"TIRUPATI AGRO CHEMICALS","TIRUPATI AGRO CHEMICALS","7121494","Survey No-533, Village- Vadal, Taluka. Junagadh, Dist. Junagadh, 362310, Gujarat","Junagadh","GUJARAT","2695","31-Jul-2025","30-Jul-2030","9376629797","Active",""
"TULSI RICE & PULSE MILL","TULSI RICE & PULSE MILL","7110786","PLOT NO. 251 TO 254 & 237 TO 240, GIDC","Anand","GUJARAT","4316","09-Jul-2025","08-Jul-2030","9106620231","Active",""
"UMIYA ICE PRIVATE LIMITED","UMIYA ICE PRIVATE LIMITED .","6781835","SURVEY NO 497 , AT -POST - JAMLA , GANDHINAGAR, GOZARIA HIGHWAYROAD ,OPP JAMLA GATE, TALUKA MANSA, JAMLA, KALOL,GANDHINAGAR,JAMLA B.O 382735","Gandhinagar","GUJARAT","5045","15-Sep-2023","14-Dec-2027","9913305966","Inactive",""
"VAIBHAV COLD STORAGE","VAIBHAV COLD STORAGE","6868053","VAIBHAV COLD STORAGE , PLOT NO.16, GIDC VEGDI, TAL: DHORAJI ,RAJKOT , GUJARAT - 360410,","Rajkot","GUJARAT","3749","21-Feb-2024","20-Feb-2029","9724307360","Active",""
"Vedmata Cold Storage Private Limited","Vedmata Cold Storage Private Limited","9371649","MGTODA GIDC Plot No G 1933/1 Kalawad Road,","Rajkot","GUJARAT","3824","18-Nov-2020","17-Nov-2025","9426918906","Active",""
"Vinodbhai Khatri","Gauri Agro Warehouse","6561872","Godown No. 1 to 11 Bhakhar Nani, Survey No. 195/3, 196/4 , P1/P1 Near Ishmani Mata Temple Dantiwada","Banas Kantha","GUJARAT","21452","14-Mar-2022","13-Mar-2027","9898206333","Active",""
"VIRAJ AGRICO COMPANY","VIRAJ AGRICO COMPANY","6807481","SURVEY NO:-55/1P6/P2-RAJKOT GONDAL N.H.27, B/H, SYNERGY TRANSFORMER, NR., TOLL PLAZA, AT:-PIPALIYA, TAL:-GONDAL, DIST:-RAJKOT - 360311,","Rajkot","GUJARAT","5103","29-Nov-2023","28-Nov-2028","9979011544","Active",""
"Vrundavan ice private limited","VRUNDAVAN ICE PVT LTD","7005572","VRUNDAVAN ICE PVT LTD , BLOCK NO:786 , NR BAPUPURA BUS STAND , MANSA, CHARADA ROAD, MANSA, CHARADA ROAD, , GANDHINAGAR, 382845 , Gujarat","Gandhinagar","GUJARAT","5142","30-Dec-2024","29-Sep-2029","9909068900","Active",""
"WADHWANI COLD STORAGE","WADHWANI COLD STORAGE","7093230","Plot No. 4, Opp. Bansidhar Weighbridge, G.I.D.C Kuvadva, N.H. 27, Kuvadva, Rajkot - Ahmedabad National highway, Rajkot, Gujarat, 360023","Rajkot","GUJARAT","13188","22-May-2025","21-May-2030","9825828527","Active",""
"WIMAR","WIMAR","7004229","survey No 212/213 near vivekanand school, national highway road","Porbandar","GUJARAT","13440","20-Dec-2024","19-Jun-2029","9825223044","Active",""
"Yamada Logistics Private Limited","YAMADA LOGISTICS LTD C/O SHREE GOPENDRA AGRI WAREHOUSE","6658173","SHREE NATHJI INDUSTRIAL ZONE-4, PLOT NO.8 SATADA ROAD KUCHIYADAD, RAJKOT GUJARAT 360023","Rajkot","GUJARAT","3354","02-Dec-2022","01-Dec-2027","8817723330","Inactive","EFFECTIVE CONTROL EXPIRED"
"Yamada Logistics Private Limited","YAMADA LOGISTICS LIMITED C/O MANISHA A GWALANI","6649891","98, GIDC Dhrub, Mundra - 370421 (Kutch - Gujarat), 1, SAUBHAGYA BUILDING","Kachchh","GUJARAT","1767","07-Nov-2022","06-May-2027","9009002013","Inactive","EFFECTIVE CONTROL EXPIRED"
